,sentimen,tweet
226,netral,demokrat minta prabowo harga kontribusi presiden belum
227,netral,demokrat minta prabowo harga kontribusi presiden belum
228,positif,jokowikma pimpin optimis orang baik jelas islam baju putih beberapa harga anugerah kepada jadi bukti jokowi sosok pimpin aku integritas
229,positif,jokowikma bimbing optimis orang baik jelas islam baju putih beberapa harga anugerah kepada begini bukti jokowi sosok pimpin maine integritas
230,positif,madura prabowo harga mati
231,positif,madura prabowo harga berakhir
232,positif,prabowo harga mati titik
233,positif,prabowo harga mati titik
234,netral,jokowi jadi usaha mebel solo mudzakir guru ngaji bapak jokowi pernah dapat oleholeh murid pulang jerman korek api zippo orang baik jelas islam baju putih
235,netral,jokowi jadi usaha mebel solo mudzakir guru ngaji bapak jokowi pernah ada oleholeh murid pulang jerman benar api zippo orang baik jelas islam baju putih
236,netral,orang baik jelas islam baju putih bagai capai hasil capai khusus tumbuh ekonomi era perintah jokowi jk sangat jauh tingkat
237,netral,bendahidup baik jelas islam baju putih bagai capai hasil capai khusus berkembang ekonomi era memeriksa jokowi jk sangat jauh tingkat
238,netral,harga sikap bangtp lgsg unfol tau mslah sblm rasa aneh banglagian buat tweet mention brsangkutan kan punya tuju baik buat ingat apa tidak malah kontraproduktif kalau lgsg diunfol
239,netral,harga sikap bangtp lgsg unfol tau mslah sblm rasa aneh banglagian buat tweet mention brsangkutan kan punya tuju baik buat ingat apa belum malah kontraproduktif kalau lgsg diunfol
240,negatif,ya allah apa mungkin sosok seorg jokowi berani sprti kalau capres sih mungkin tlg mardani ali sera jangan fitnah presiden sprti kalau jokowi beri jalan beliau orang baik bapak presiden sangat harga ah curiga jangan mau bilang cawapres
241,negatif,ya allah apa mungkin sosok seorg jokowi berani sprti kalau capres sih mungkin tlg mardani ali sera jangan fitnah presiden sprti kalau jokowi beri jalan beliau bendahidup baik bapak presiden sangat harga ah curiga jangan mau bilang cawapres
242,positif,dulu sekadar tumbuh ekonomi perata asal kalian tau zaman bapak jokowi bukan tumbuh ekonomi perata bangun
243,positif,dulu saja tumbuh ekonomi perata asal kalian tau zaman bapak jokowi bukan tumbuh ekonomi perata bangun
244,negatif,gaji mah tidak berapa penting cegah berantas korupsi mau tidak cegah berantas korupsi kolusi nepotisme jadi tanya masyarakat sekarang baru jokowi ahok sangat percaya masyarakat mau berani berantas korupsi kolusi nepotisme
245,negatif,gaji mah belum berapa penting bertegah berantas korupsi beranganangan tidak bertegah berantas korupsi kolusi nepotisme begini bertanya awam sekarang baru jokowi ahok sangat menelan masyarakat mau berani berantas korupsi kolusi nepotisme
246,negatif,bukan tidak ngerti tidak nyambung tanya ml memang ml tidak nyambung tema debat jadi tidak penting tuk djawab bahas rakyat utama no stabil harga pangan sedia tani sndr negara agraris ko sembrang import
247,negatif,bukan tidak ngerti tidak nyambung bertanya ml memang ml tidak nyambung tema debat jadi belum menonjol tuk djawab bahas rakyat primer no stabil harga gizi bercadang tani sndr keadaan agraris ko sembrang import
248,positif,mencoblosberamal prabowo sandiuno pilih insyaallah infak gaji buat kaum dhuafa suara tidak siasia kawan dukung niat keji balas tps keji balas tps
249,positif,mencoblosberamal prabowo sandiuno pilih insyaallah infak gaji berbuat kaum dhuafa suara tidak siasia berpasukpasuk dukung dorongan keji balas tps keji balas tps
250,netral,orang baik jelas islam baju putih pilih pimpin jelas banyak capai nah capai ekonomi lama perintah bapak jokowi
251,netral,bendahidup baik jelas islam baju putih ambil pimpin jelas banyak astenia nah capai ekonomi lama perintah bapak jokowi
252,negatif,kalau harga masa satu periode bapak jokowi tidak beri jabat sama loe pikirin
253,negatif,kalau harga masa satu periode bapak jokowi tidak bahagi jabat sama loe pikirin
254,netral,berita baru naik rasio pajak prabowo kenang orde baru
255,netral,berita baru naik rasio bergadai prabowo kenang orde baru
256,positif,aku kasih taujokowi bangun spbu pertama setelag tahun kabupaten puncak jaya papua harga mula ribuliter jadi liter orang baik jelas islam baju putih
257,positif,aku gemar taujokowi bangun spbu mulamula setelag golongan kabupaten puncak jaya guineabaru harga mula ribuliter jadi liter bendahidup baik jelas islam baju putih
258,negatif,benar sih kata ku kan kata bapak aja jelas bapak jokowi harga luar negeri jangan sampe segitu bapak kalo mau menang kasihan rakyat
259,negatif,benar sih kata ku kan kata bapak aja jelas bapak jokowi harga luar beradab jangan sampe segitu bapak kalo mau larang kasihan rakyat
260,netral,orang baik jelas islam baju putih penting sisi industri kreatif inovatif era industri global buat jokowi gerak ubah badan ekonomi kreatif bekraf jadi buah menteri
261,netral,orang baik jelas islam baju beruban penting sisi industri kreatif inovatif era industri global berbuat jokowi beranjak ubah badan ekonomi kreatif bekraf jadi buah menteri
262,netral,bapak jokowi bangun spbu pertama setelag tahun kabupaten puncak jaya papua harga mula ribuliter jadi liter baju putih orang baik jelas islam
263,netral,bapak jokowi bangun spbu mulamula setelag tahun kabupaten puncak berhasil papua harga mula ribuliter jadi liter baju putih orang baik jelas islam
264,positif,satu dukung jokowiamin khmaruf amin orang baik jelas islam baju putih menteri aja prestasi pimpin kata era jokowi lah jumlah menteri banyak raih harga
265,positif,satu dukung jokowiamin khmaruf amin bendahidup baik jelas islam baju putih menteri aja prestasi pimpin kata era jokowi lah jumlah menteri banyak raih harga
266,negatif,kpu bawah perintah rezim kuasa skarang salah prabowo memang gaji kpu presiden prabowo ya presiden
267,negatif,kpu bawah perintah rezim kuasa skarang cacat prabowo memang gaji kpu daftarpresidenamerikaserikat prabowo bahwasanya presiden
268,negatif,denny hina diri sendiri hadap publik rasa hebat sayang tolol lihat ilc jadi ayam sayur mau sok nyentil agama otak tidak bakal den kamu ajar ngaji dulu lah sok mau nyentil uah
269,negatif,denny hina diri belaka hadap awam rasa hebat sayang ahmak intip ilc jadi ayam sayur mau sok nyentil agama otak belum bakal den kamu ajar ngaji dulu lah sok mau nyentil uah
270,positif,presiden jokowi raja salman sepakat tingkat kerja sama ekonomi
271,positif,daftarpresidenamerikaserikat jokowi beraja salman sepakat tingkat kerja sama ekonomi
272,negatif,b jokowi naik tax ratio drastis guncang ekonomi
273,negatif,b jokowi bangun tax ratio drastis guncang ekonomi
274,netral,pilih jokowi pingin indonesia maju tidak pilih prabowo tidak ikhlas uang pajak tiap tahun bayar koruptor diksh pensiun
275,netral,ambil jokowi pingin indonesia kedepan tidak ambil prabowo belum ikhlas uang pajak masingmasing tahun bayar koruptor diksh pensiun
276,netral,asal tahu gaesmenterinya aja prestasi pimpin kata era jokowi lah jumlah menteri banyak raih harga orang baik jelas islam baju putih
277,netral,asal tahu gaesmenterinya aja kejayaan bimbing kata era jokowi lah jumlah menteri banyak raih harga orang baik jelas islam baju putih
278,negatif,kritik infrastruktur biaya china contoh mandiri china hasil tidak nyambung ya bapak koalisi demokrat kritik gagal ekonomi salah pimpin belum
279,negatif,kritik infrastruktur biaya china contoh mandiri cathay hasil tidak nyambung ya bapak koalisi demokrat kritik gagal ekonomi salah pimpin belum
280,positif,coblos prabowo sandi amal lama tahun gaji prabowo sandi sumbang dhuafa anak yatim keji balas tps
281,positif,coblos prabowo sandi amal jauh golongan gaji prabowo sandi janggal dhuafa anak yatim keji balas tps
282,positif,presiden jokowi raja salman bin abdulaziz alsaud laku temu bilateral dua sepakat tingkat kerja sama bidang ekonomi
283,positif,presiden jokowi raja salman bin abdulaziz alsaud laku temu bilateral dua sepakat tingkat bekerja kayak bidang ekonomi
284,positif,jokowi bangun spbu pertama setelag tahun kabupaten puncak jaya papua harga mula ribuliter jadi liter tanggal april orang baik terus jelas islam gandeng ulama
285,positif,jokowi bangun spbu pertama setelag tahun daerah puncak jaya papua harga mendatangkan ribuliter begini liter bersalin april orang baik terus jelas islam gandeng ulama
286,positif,asal tahu gaesjokowi bangun spbu pertama setelag tahun kabupaten puncak jaya papua harga mula ribuliter jadi liter orang baik jelas islam baju putih
287,positif,asal tahu gaesjokowi bangun spbu mulamula setelag tahun daerah puncak berhasil papua harga mula ribuliter jadi liter bendahidup baik jelas islam baju beruban
288,negatif,kalau fitnah ulama oposisi div humaspolri ccicpolri diam gaji uang negara coba pro jokowi langsung gaspol bapak prabowo pilih buang semua petinggi polri era tito dalam ganti baik
289,negatif,kalau fitnah alim oposisi div humaspolri ccicpolri diam gaji uang negara coba pro jokowi langsung gaspol bapak prabowo ambil buang semua petinggi polri era tito dalam ganti baik
290,netral,debat kemarin kata dua prabowo sandiuno tidak ambil gaji bila kelak pilih jadi presiden wakil presiden atas dasar apa kira tidak ambil hak terimakasih
291,netral,beranggarlidah kemarin kata dua prabowo sandiuno belum ambil gaji bila kelak pilih jadi presiden wakil presiden atas dasar apa kira belum ambil hak terimakasih
292,netral,perintah jokowi sebut masa depan ekonomi indonesia tangan anakanak muda kreatif orang baik jelas islam baju putih
293,netral,perintah jokowi sebut kala depan ekonomi indonesia tangan anakanak muda kreatif bendahidup baik jelas islam baju beruban
294,negatif,tidak laku semu nyata mu mas masyarakat cerdas muak atas tidak adil tidak pasti hukum ketidakpastian ekonomi orang kecil anti kritik batas bebas dapat moga allah beri hidayah semua ubah
295,negatif,tidak laku semu nyata mu emas masyarakat cerdas bosan atas belum adil belum pasti hukum ketidakpastian ekonomi orang kecil anti kritik batas bebas dapat moga allah bahagi hidayah semua ubah
296,positif,penting prabowo sandi komitmen turun harga listrik w udah gitu aja kok kalian dukung si jae tidak tuju dukung prabowo sandi tuju aja kok moga bapak prabowo pimpin tepat janji kampanye tidak kayak si jae
297,positif,menonjol prabowo sandi komitmen turun harga listrik w udah gitu aja bulutangkis kalian dukung si jae tidak tuju dukung prabowo sandi tuju aja kok moga bapak prabowo pimpin tepat janji kampanye tidak kayak si jae
298,netral,jokowi warga papua hak rasa harga bbm sama pulau jawa amin hamterjamin maju
299,netral,jokowi warga guineabaru hak rasa harga bbm sama gili jawa amenamon hamterjamin maju
300,netral,skill anak bangsa harga negara sendiri april tusuk prabowo sandi keji balas tps
301,netral,skill anak bangsa harga negara sendiri april camuk prabowo sandi keji balas tps
302,netral,jalan tol trans sumatera bukan lanjut bapak jokowi mulai duluan ekonomi kembang tahun saat ekonomi negara tidak kembang bahkan minus rupiah sekarang stabil sejak zaman sby inflasi negara apa
303,netral,jalan jalantol trans sumatera bukan lanjut bapak jokowi mulai duluan ekonomi kembang tahun saat ekonomi negara belum kembang bahkan minus rupiah ada stabil sejak kala sby inflasi negara apa
304,netral,mau tanya impact buat negara kek gimana kalo gamers fasilitas buat negara mandang gamers indonesia hebat tuh diadain selenggara game internasional indonesia impact apa sponsor banyak kunjung wisatawan tingkat ekonomi maju
305,netral,mau tanya impact buat negara kek gimana kalo gamers fasilitas buat keadaan mandang gamers indonesia hebat tuh diadain selenggara game internasional indonesia impact apa sponsor banyak kunjung wisatawan menaikkan ekonomi kedepan
306,netral,subsidi tepat sasar baik semua tuju kalau bicara daya beli masyarakat lemah sau topik ekonomi bahas apa tidak tuju
307,netral,bantuan bersih sasar baik semua tuju kalau berbeka daya beli masyarakat lemah sau topik ekonomi bahas apa belum tuju
308,netral,psimis si jadi orang cinta game lu jadi developer game nyerap tenage kerja iya game lu jual printilan dibutuhin misal diamond mobilegend apa tuh bangun pelan bawah bukan langsung tanya ngubah ekonomi makro tidak
309,netral,psimis si begini orang cinta game lu jadi developer game nyerap tenage bekerja iya game lu jual printilan dibutuhin misal diamond mobilegend apa tuh bangkit pelan bawah bukan langsung bertanya ngubah ekonomi makro belum
310,netral,kalo lampung aceh makan waktu hari malam pakai jalan umum kalau pakai tol hari bensin irit barang cepat transport bahan pangan jadi murah harga bahan pokok murah terus buat harga bahan pokok naik
311,netral,kalo lampung aceh makan waktu hari malam memakai jalan ramai kalau pakai tol hari bensin irit barang cepat transport bahan pangan begini murah harga bahan pokok murah terus buat harga bahan pokok naik
312,negatif,dolar lama turun tong kalo tidak ngerti ekonomi jangan sok bicara ekonomi ajar ekonomi dulu sana
313,negatif,dolar lama turun tahang kalo tidak ngerti ekonomi jangan sok berbeka ekonomi ajar ekonomi dulu sana
314,netral,lihat dirut pam jakpro isi orang bapak sandi menang tender sedia susu usaha bapak prabowo belum belum ungkap apa arti uang receh gaji pokok jadi jabat publik mending buat citra aja tidak usah ambil
315,netral,lihat dirut pam jakpro isi orang bapak sandi menang bida sedia susu eksploit bapak prabowo belum belum ungkap apa arti uang receh gaji flora jadi jabat publik mending buat citra aja tidak usah ambil
316,negatif,kalo masalah bayar jalan biasa tetep bayar lho nda langsung lewat pajak kalo gabayar darimana duit awat
317,negatif,kalo masalah bayar jalan biasa tetep bayar lho nda betulbetul lewat pajak kalo gabayar darimana duit awat
318,netral,emang bukti sandi jadi gubernur tidak ambil gaji
319,netral,emang bukti sandi begini gubernur tidak ambil gaji
320,netral,temu jokowi menlu thailand dorong libat asean bantu myanmar selesai konflik rohingya khusus jokowi sampai satu isu kait harga karet dunia kyai maruf
321,netral,temu jokowi menlu thailand dorong libat asean bantu myanmar selesai konflik rohingya khusus jokowi sampai satu bercetak kait harga getah dunia kyai maruf
322,netral,presiden jokowi raja salman sepakat tingkat kerja sama ekonomi news
323,netral,daftarpresidenamerikaserikat jokowi raja salman sehati tingkat kerja sama ekonomi news
324,netral,presiden jokowi gelar temu raja salman bahas kerja sama ekonomi
325,netral,daftarpresidenamerikaserikat jokowi gelar temu beraja salman bahas bekerja sama ekonomi
326,positif,infrastruktur penting ekonomi pemerataantapi ingat bangun semua tidak gratissemua bangun lalu hutang bayar lalu pajak rakyatjagalah amanah rakyat pilih jangan kamu menghianati demokrasisehat selalu presiden
327,positif,infrastruktur penting ekonomi pemerataantapi ingat bangun semua belum gratissemua bangun lalu hutang bayar lalu bergadai rakyatjagalah amanah rakyat pilih jangan kamu menghianati demokrasisehat selalu daftarpresidenamerikaserikat
