,sentimen,tweet
178,netral,jokowimaruf bicara pengalaman prabowosandi janji tak ambil gaji
179,netral,jokowimaruf berbeka pengalaman prabowosandi janji tak ambil gaji
180,netral,orang baik jelas islamnya baju putih pilih pemimpin itu sudah jelas banyak pencapaiannya nah ini dia pencapaian ekonomi selama pemerintahan jokowi
181,netral,orang baik jelas islamnya baju putih ambil ketua itu sudah jelas banyak pencapaiannya nah ini dia pencapaian ekonomi selama pemerintahan jokowi
182,negatif,tidak perlu suudzon di samping umroh bapak jokowi juga membahas kerja sama di bidang ekonomi dengan pemerintahan arab saudi tidak usah nyinyir bro urus tuh junjunganmu lagi ziarah kubur moga aja tidak nyembah kuburan
183,negatif,belum perlu suudzon atas samping umroh bapak jokowi juga membahas kerja kayak di bidang ekonomi dengan pemerintahan arab saudi belum usah nyinyir bro komplot tuh junjunganmu lagi naikhaji kubur moga aja belum nyembah kuburan
184,positif,orang baik jelas islamnya baju putih pemerintah jokowi juga menyebut masa depan ekonomi indonesia di tangan anakanak muda kreatif
185,positif,bendahidup baik jelas islamnya baju putih pemerintah jokowi agak menyebut masa depan ekonomi indonesia di tangan anakanak awal kreatif
186,positif,orang baik jelas islamnya baju putih keberhasilan tidak hanya dibidang infrastruktur jokowi juga berhasil memperbaiki ekonomi indonesia
187,positif,orang baik jelas islamnya baju putih keberhasilan tidak cuma dibidang infrastruktur jokowi agak berhasil membarui ekonomi indonesia
188,positif,jokowimaruf pemimpin indonesia orang baik jelas islamnya baju putih beberapa penghargaan dianugerahkan kepadanya menjadi bukti bahwa jokowi adalah sosok pemimpin diakui integritasnya
189,positif,jokowimaruf ketua indonesia bendahidup baik jelas islamnya baju putih beberapa penghargaan dianugerahkan kepadanya menjadi bukti bahwa jokowi adalah sosok ketua diakui integritasnya
190,negatif,mahal banget buat satu beginian untuk hasilkan mau harganya bisa lebih mahal dari satu power plant bisa produksi mau
191,negatif,mahal amat berbuat pertama beginian untuk hasilkan beranganangan harganya berupaya lebih mahal dari satu power plant bisa pengeluaran mau
192,netral,jokowi bahas ekonomi makro dan mikro ya makanan sehari sandiaga dari dulu itu sih fatal untuk ada et keluarlah ispot sejenis revolusi sok futuristik padahal otaknya antik
193,netral,jokowi bahas ekonomi makro dan mikro ya makanan hari sandiaga dari dulu itu sih fatal untuk ada et keluarlah ispot sejenis pemberontakan sok futuristik padahal otaknya antik
194,negatif,prabowosandi sepakat ekonomi indonesia salah arah
195,negatif,prabowosandi sehati ekonomi indonesia cacat arah
196,negatif,prabowosandi sepakat ekonomi indonesia salah arah via kedai pena com
197,negatif,prabowosandi sehati ekonomi indonesia cacat arah via kedai kalam com
198,netral,asal tahu saja gaesbeberapa penghargaan dianugerahkan kepadanya menjadi bukti bahwa jokowi adalah sosok pemimpin diakui integritasnya orang baik jelas islamnya baju putih
199,netral,asal tahu saja gaesbeberapa kelegaan dianugerahkan kepadanya menjadi bukti bahwa jokowi adalah lembaga pemimpin diakui integritasnya orang baik jelas islamnya baju beruban
200,negatif,ketika wanita lain cerewat pada suaminya kasih istriku kamu hanya cerewet sama tukang sayur harganya naik jokowi
201,negatif,kala betina alternatif cerewat atas suaminya kasih istriku kamu cuma cerewet kayak tukang sayur harganya bangun jokowi
202,negatif,kalau emang prabowo mau seenggaknya prepare untuk persona agamis kaya belajar ngaji gtgt yakin bakal menang tapi ya counter jokowi juga dengan rekrut ma ini buat malah tidak ketebak alurnya wkwkwk asli dah padahal prabowo cuma perlu jadi islami doang aslinya biar menang
203,negatif,kalau emang prabowo mau seenggaknya prepare untuk persona agamais banyak belajar ngaji gtgt benarbenar bakal menang meskipun bahwasanya counter jokowi juga dengan rekrut baystate ini buat malah tidak ketebak alurnya wkwkwk anakdara dah padahal prabowo cuma perlu begini islami doang aslinya biar larang
204,netral,orang baik jelas islamnya baju putih pentingnya sisi industri kreatif dan inovatif di era industri global membuat jokowi tergerak untuk mengubah badan ekonomi kreatif bekraf menjadi sebuah kementerian
205,netral,bendahidup baik jelas islamnya baju beruban pentingnya mengapit industri kreatif dan inovatif di era industri dunia membuat jokowi tergerak untuk mengubah badan ekonomi kreatif bekraf menjadi sebuah kementerian
206,netral,buka por prov jateng ganjar ingin kepala daerah contoh jokowi hargai atlet kyai maruf apresiasi kinerja jokowi
207,netral,buka por prov jateng ganjar ingin kepala daerah contoh jokowi hargai atlet kyai maruf anggaran kinerja jokowi
208,netral,awal mula mudzakir menjadi guru ngaji jokowi pada ketika itu banyak anakanak dan orang dewasa meminta diajari membaca al quran secara privat orang baik jelas islamnya baju putih
209,netral,awal mendatangkan mudzakir berbuah guru ngaji jokowi pada kala itu banyak anakanak dan orang dewasa meminta diajari membaca al quran secara privat orang baik jelas islamnya baju putih
210,netral,khmaruf amin untuk indonesia maju orang baik jelas islamnya baju putih dulu sekadar ada pertumbuhan ekonomi tanpa pemerataan namun di zaman bapak jokowi bukan hanya pertumbuhan ekonomi tapi juga pemerataan pembangunan
211,netral,khmaruf amenamon untuk indonesia kedepan orang baik jelas islamnya baju beruban dulu sekadar ada kemajuan ekonomi kosong pemerataan namun di zaman bapak jokowi belum hanya kemajuan ekonomi meskipun juga pemerataan pembangunan
212,positif,jokowi mendukung esport di indonesia mobile legend pubg free fire dll prabowo lebih memperdulikan sandang pangan harga turun gua udah punya pilihan skarang
213,positif,jokowi mendukung esport di indonesia mobile legend pubg free fire dll prabowo lebih memperdulikan anduh gizi harga berjatuhan gua udah ada pilihan skarang
214,netral,vidia amanda april pilih jokowikma orang baik jelas islamnya baju putih pilih pemimpin itu sudah jelas banyak pencapaiannya nah ini dia pencapaian ekonomi selama pemerintahan jokowi
215,netral,vidia amanda april pilih jokowikma orang baik jelas islamnya baju beruban pilih ketua itu sudah jelas banyak pencapaiannya nah ini dia pencapaian ekonomi selama pemerintahan jokowi
216,negatif,namun adlh antara masyarakat banyak bekerja nyata membayar pajak namun dieksploitasi dirampok hak hartanya dengan sedikit orang menetapkan aturan meraup keuntungan serta ingin selalu mengeksploitasi merampok harta negara bangsa serta menghindari pajak
217,negatif,namun adlh antara awam banyak bekerja berwujud membayar pajak dulu dieksploitasi dirampok hak hartanya dengan sedikit bendahidup menetapkan arahan meraup keuntungan serta ingin selalu mengeksploitasi merampok ciri negara bangsa serta menghindari bergadai
218,netral,dinikurnia april coblos jokowimaruf orang baik jelas islamnya baju putih pilih pemimpin itu sudah jelas banyak pencapaiannya nah ini dia pencapaian ekonomi selama pemerintahan jokowi
219,netral,dinikurnia april coblos jokowimaruf orang baik jelas islamnya baju putih pilih pemimpin itu sudah jelas banyak pencapaiannya nah ini dia kejayaan ekonomi selama pemerintahan jokowi
220,netral,khmaruf amin april pilih jokowikma orang baik jelas islamnya baju putih pemerintah jokowi juga menyebut masa depan ekonomi indonesia di tangan anakanak muda kreatif
221,netral,khmaruf amin april ambil jokowikma bendahidup baik jelas islamnya baju putih pemerintah jokowi juga memanggil kala depan ekonomi indonesia di tangan anakanak awal kreatif
222,negatif,tidak ngaruh jokowi mau ke kutub utara juga rakyat taunya barang dan harga murah berobat gampang percuma mau kemana aja kalau hutang negara malah nambah
223,negatif,belum ngaruh jokowi beranganangan ke kutub utara juga rakyat taunya barang dan harga banyak berobat ampang cumacuma mau kemana aja kalau hutang keadaan malah nambah
224,netral,terpilih jadi presidenwapres prabowosandi berjanji akan berikan gajinya bagi kaum miskin
225,netral,terpilih jadi presidenwapres prabowosandi berjanji akan berikan gajinya bagi kaum miskin
226,netral,demokrat minta prabowo hargai kontribusi presiden sebelumnya
227,netral,demokrat minta prabowo hargai bantuan presiden sebelumnya
228,positif,jokowikma pemimpin optimis orang baik jelas islamnya baju putih beberapa penghargaan dianugerahkan kepadanya menjadi bukti bahwa jokowi adalah sosok pemimpin diakui integritasnya
229,positif,jokowikma ketua optimis bendahidup baik jelas islamnya baju beruban beberapa penghargaan dianugerahkan kepadanya berbuah bukti bahwa jokowi adalah sosok pemimpin diakui integritasnya
230,positif,madura prabowo harga mati
231,positif,madura prabowo harga mati
232,positif,prabowo harga mati titik
233,positif,prabowo harga berakhir titik
234,netral,saat jokowi masih menjadi pengusaha mebel di solo mudzakir guru ngaji bapak jokowi pernah mendapat oleholeh dari muridnya sepulang dari jerman yaitu korek api zippo orang baik jelas islamnya baju putih
235,netral,saat jokowi baru menjadi pembuat mebel atas seorangdiri mudzakir guru ngaji bapak jokowi jemah mendapat oleholeh dari muridnya sepulang dari jerman yaitu benar api zippo orang baik jelas islamnya baju putih
236,netral,orang baik jelas islamnya baju putih berbagai pencapaian telah berhasil tercapai khususnya pertumbuhan ekonomi di era pemerintahan jokowi jk sangat jauh meningkat
237,netral,orang baik jelas islamnya baju beruban berbagai kejayaan pernah berhasil tercapai khususnya kemajuan ekonomi atas era pemerintahan jokowi jk sangat bukanmain meningkat
238,netral,saya hargai sikap anda bangtp lgsg unfol tanpa saya tau mslah sblm ini rasanya aneh juga banglagian buat tweet mention brsangkutan juga kan pasti punya tujuan baik juga buat mengingatkan apa tidak malah kontraproduktif kalau lgsg diunfol
239,netral,saya hargai pendirian anda bangtp lgsg unfol kosong saya tau mslah sblm ini rasanya aneh agak banglagian berbuat tweet mention brsangkutan juga kan jelas ada dorongan baik juga buat mengingatkan apa belum bahkan kontraproduktif kalau lgsg diunfol
240,negatif,ya allah apa mungkin sosok seorg jokowi berani sprti itu kalau capres anda sih mungkin juga tlg mardani ali sera jangan fitnah presidenku sprti itu kalau jokowi diberi jalan itu karena beliau orang baik bapak dan presiden sangat dihargai saya curiga jangan anda mau bilang ini cawapres anda
241,negatif,bahwasanya allah apa barangkali sosok seorg jokowi berani sprti itu kalau capres anda sih barangkali juga tlg mardani ali sera jangan fitnah presidenku sprti itu kalau jokowi diberi arus itu karena beliau bendahidup baik bapak dan presiden sangat dihargai maine curiga jangan anda mau bilang ini cawapres anda
242,positif,dulu sekadar ada pertumbuhan ekonomi tanpa pemerataan namun asal kalian tau di zaman bapak jokowi bukan hanya pertumbuhan ekonomi tapi juga pemerataan pembangunan
243,positif,dulu sekadar ada pertumbuhan ekonomi tanpa pemerataan namun asal kalian tau di kala bapak jokowi belum hanya kemajuan ekonomi meskipun agak pemerataan pembangunan
244,negatif,gaji mah tidak seberapa penting cegah dan berantas korupsi mau tidak cegah dan berantas korupsi kolusi nepotisme ini jadi pertanyaan masyarakat sekarang ini baru jokowi dan ahok sangat dipercaya masyarakat untuk kemauan dan keberanian berantas korupsi kolusi nepotisme
245,negatif,gaji mah belum seberapa penting bertegah dan berantas korupsi beranganangan tidak bertegah dan berantas korupsi kolusi nepotisme ini begini pertanyaan masyarakat ada ini baru jokowi dan ahok sangat dipercaya awam untuk keinginan dan eksploit berantas korupsi kolusi nepotisme
246,negatif,bukan tidak ngerti dan tidak nyambung tentang pertanyaan ml tapi memang ml tidak nyambung dengan tema debat jadi tidak penting tuk djawab dan dibahas rakyat itu utama no kestabilan harga pangan dan ketersediaannya dari petani sndr negara agraris ko sembrang import
247,negatif,belum belum ngerti dan belum nyambung tentang pertanyaan ml tapi memang ml tidak nyambung dengan tema beranggarlidah begini belum menonjol tuk djawab dan dibahas awam itu primer no kestabilan harga gizi dan ketersediaannya dari pekebun sndr negara agraris ko sembrang import
248,positif,mencoblosberamal kenapa demikian karena prabowo dan sandiuno jika terpilih insyaallah mereka akan menginfakkan gajinya buat kaum dhuafa suara kita tidak siasia kawan mari kita dukung niat mereka keji balas di tps keji balas di tps
249,positif,mencoblosberamal kenapa demikian karena prabowo dan sandiuno jika memilih insyaallah menjadwalkan akan menginfakkan gajinya buat kaum dhuafa suara america belum siasia kawan biar kita dukung niat menjadwalkan bengis balas atas tps bengis balas atas tps
250,netral,orang baik jelas islamnya baju putih pilih pemimpin itu sudah jelas banyak pencapaiannya nah ini dia pencapaian ekonomi selama pemerintahan bapak jokowi
251,netral,orang baik jelas islamnya baju beruban pilih ketua itu sudah jelas banyak pencapaiannya nah ini dia kejayaan ekonomi selama pemerintahan bapak jokowi
252,negatif,kalau dihargai masa sudah satu periode bapak jokowi tidak memberikan jabatan sama loe pikirin itu
253,negatif,kalau dihargai kala sudah satu periode bapak jokowi tidak memberikan jabatan sama loe pikirin itu
254,netral,berita terbaru naikkan rasio pajak prabowo terkenang orde baru telah ada di
255,netral,berita mutakhir naikkan rasio bergadai prabowo bersangka arahan baru pernah ada di
256,positif,aku kasih taujokowi bangunkan spbu pertama setelag tahun di kabupaten puncak jaya papua dengan harga semula ribuliter menjadi liter orang baik jelas islamnya baju putih
257,positif,aku kasih taujokowi bangunkan spbu mulamula setelag golongan di daerah balung jaya guineabaru dengan harga kembali ribuliter menjadi liter bendahidup baik jelas islamnya baju putih
258,negatif,benar juga sih kata ku kan kata bapak aja jelas bapak jokowi dapat penghargaan dimana di luar negeri jangan sampe segitu bapak kalo mau menang kasihan rakyat
259,negatif,benar agak sih kata ku kan kata bapak aja jelas bapak jokowi dapat penghargaan dimana atas luar beradab jangan sampe segitu bapak kalo beranganangan larang azab rakyat
260,netral,orang baik jelas islamnya baju putih dan pentingnya sisi industri kreatif dan inovatif di era industri global membuat jokowi tergerak untuk mengubah badan ekonomi kreatif bekraf menjadi sebuah kementerian
261,netral,orang baik jelas islamnya baju beruban dan pentingnya sisi industri kreatif dan inovatif atas era industri global membuat jokowi tergerak untuk mengubah badan ekonomi kreatif bekraf menjadi sebuah kementerian
262,netral,bapak jokowi bangunkan spbu pertama setelag tahun di kabupaten puncak jaya papua dengan harga semula ribuliter menjadi liter baju putih orang baik jelas islamnya
263,netral,bapak jokowi bangunkan spbu mulamula setelag golongan atas kabupaten balung berhasil papua dengan harga semula ribuliter berbuah liter baju beruban orang baik jelas islamnya
