,sentimen,tweet
197,negatif,prabowosandi sehati ekonomi indonesia cacat arah via kedai kalam com
198,netral,asal tahu saja gaesbeberapa penghargaan dianugerahkan kepadanya menjadi bukti bahwa jokowi adalah sosok pemimpin diakui integritasnya
199,netral,asal tahu baru gaesbeberapa kelegaan dianugerahkan kepadanya menjadi bukti bahwa jokowi adalah sosok pemimpin diakui integritasnya
200,negatif,ketika wanita lain cerewat pada suaminya kamu hanya cerewet sama tukang sayur harganya naik jokowi
201,negatif,ketika betina lain cerewat pada suaminya kamu cuma cerewet kayak tukang sayur harganya bangun jokowi
202,negatif,kalau emang prabowo mau seenggaknya prepare untuk persona agamis kaya belajar ngaji gtgt yakin bakal menang tapi ya counter jokowi juga dengan rekrut ma ini buat malah tidak ketebak alurnya wkwkwk asli dah padahal prabowo cuma perlu jadi islami doang aslinya biar menang
203,negatif,kalau emang prabowo beranganangan seenggaknya prepare untuk persona agamis kaya belajar ngaji gtgt benarbenar bakal larang tapi bahwasanya counter jokowi juga dengan mengerahkan ma ini buat malah belum ketebak alurnya wkwkwk asli dah benarbenar prabowo cuma perlu jadi islami doang aslinya ada menang
204,netral,pentingnya sisi industri kreatif inovatif di era industri global membuat jokowi tergerak untuk mengubah badan ekonomi kreatif bekraf menjadi sebuah kementerian
205,netral,pentingnya sisi industri kreatif inovatif di era industri global membuat jokowi alih untuk malih badan ekonomi kreatif bekraf berbuah sebuah kementerian
206,netral,buka por prov jateng ganjar ingin kepala daerah contoh jokowi hargai atlet
207,netral,buka por prov jateng ganjar ingin ekor daerah contoh jokowi hargai atlet
208,netral,awal mula mudzakir menjadi guru ngaji jokowi pada ketika itu banyak anakanak orang dewasa meminta diajari membaca al quran secara privat
209,netral,awal mula mudzakir menjadi guru ngaji jokowi pada ketika itu banyak anakanak orang dewasa meminta diajari dengar al alquran secara privat
210,netral,khmaruf amin untuk indonesia maju dulu sekadar ada pertumbuhan ekonomi tanpa pemerataan namun di zaman bapak jokowi bukan hanya pertumbuhan ekonomi tapi juga pemerataan pembangunan
211,netral,khmaruf amenamon untuk indonesia kedepan dulu sekadar ada kemajuan ekonomi tanpa pemerataan dulu atas zaman bapak jokowi belum cuma kemajuan ekonomi meskipun agak pemerataan pembangunan
212,positif,jokowi mendukung esport di indonesia mobile legend pubg free fire dll prabowo lebih memperdulikan sandang pangan harga turun gua udah punya pilihan skarang
213,positif,jokowi mendukung esport atas indonesia mobile legend pubg free fire dll prabowo lebih memperdulikan sandang gizi harga berjatuhan gua udah punya pilihan skarang
214,netral,vidia amanda april pilih jokowikma pilih pemimpin itu sudah jelas banyak pencapaiannya nah ini dia pencapaian ekonomi selama pemerintahan jokowi
215,netral,vidia amanda apr ambil jokowikma pilih pemimpin itu sudah jelas banyak pencapaiannya nah ini dia kejayaan ekonomi selama pemerintahan jokowi
216,negatif,namun adlh antara masyarakat banyak bekerja nyata membayar pajak namun dieksploitasi dirampok hak hartanya dengan sedikit orang menetapkan aturan meraup keuntungan serta ingin selalu mengeksploitasi merampok harta negara bangsa serta menghindari pajak
217,negatif,namun adlh antara masyarakat banyak bekerja nyata berboyong bergadai namun dieksploitasi dirampok empunya hartanya dengan sedikit bendahidup beralun arahan meraup keuntungan serta ingin selalu berakhir menjarah ciri negara bangsa serta membelakangkan pajak
218,netral,dinikurnia april coblos jokowimaruf pilih pemimpin itu sudah jelas banyak pencapaiannya nah ini dia pencapaian ekonomi selama pemerintahan jokowi
219,netral,dinikurnia apr coblos jokowimaruf ambil ketua itu sudah jelas banyak pencapaiannya nah ini dia kejayaan ekonomi selama pemerintahan jokowi
220,netral,khmaruf amin april pilih jokowikma pemerintah jokowi juga menyebut masa depan ekonomi indonesia di tangan anakanak muda kreatif
221,netral,khmaruf amin april pilih jokowikma pemerintah jokowi juga menyebut masa depan ekonomi indonesia atas tangan anakanak muda kreatif
222,negatif,tidak ngaruh jokowi mau kutub utara juga rakyat taunya barang harga murah berobat gampang percuma mau kemana aja kalau hutang negara malah nambah
223,negatif,belum ngaruh jokowi beranganangan kutub utara juga rakyat taunya barang harga murah berobat ampang percuma mau kemana aja kalau hutang keadaan bahkan nambah
224,netral,terpilih jadi presidenwapres prabowosandi berjanji akan berikan gajinya bagi kaum miskin
225,netral,terpilih begini presidenwapres prabowosandi berjanji akan berikan gajinya bagi kaum miskin
226,netral,demokrat minta prabowo hargai kontribusi presiden sebelumnya
227,netral,demokrat bermohon prabowo hargai bantuan presiden sebelumnya
228,positif,jokowikma pemimpin optimis beberapa penghargaan dianugerahkan kepadanya menjadi bukti bahwa jokowi adalah sosok pemimpin diakui integritasnya
229,positif,jokowikma ketua optimis beberapa penghargaan dianugerahkan kepadanya menjadi bukti bahwa jokowi adalah lembaga ketua diakui integritasnya
230,positif,madura prabowo harga mati
231,positif,madura prabowo harga berakhir
232,positif,prabowo harga mati titik
233,positif,prabowo harga berakhir bintik
234,netral,saat jokowi masih menjadi pengusaha mebel di solo mudzakir guru ngaji bapak jokowi pernah mendapat oleholeh dari muridnya sepulang dari jerman yaitu korek api zippo
235,netral,detik jokowi masih berbuah pembuat mebel atas seorangdiri mudzakir guru ngaji bapak jokowi pernah mendapat oleholeh dari muridnya sepulang dari jerman yaitu korek api zippo
236,netral,berbagai pencapaian telah berhasil tercapai khususnya pertumbuhan ekonomi di era pemerintahan jokowi jk sangat jauh meningkat
237,netral,berbagai kejayaan telah berhasil tercapai khususnya pertumbuhan ekonomi atas era pemerintahan jokowi jk sangat jauh bangkit
238,netral,saya hargai sikap anda bangtp lgsg unfol tanpa saya tau mslah sblm ini rasanya aneh juga banglagian buat tweet mention brsangkutan juga kan pasti punya tujuan baik juga buat mengingatkan apa tidak malah kontraproduktif kalau lgsg diunfol
239,netral,maine hargai sikap anda bangtp lgsg unfol kosong maine tau mslah sblm ini rasanya aneh juga banglagian buat tweet mention brsangkutan agak kan jelas punya dorongan baik juga berbuat mengingatkan apa belum bahkan kontraproduktif kalau lgsg diunfol
240,negatif,ya allah apa mungkin sosok seorg jokowi berani sprti itu kalau capres anda sih mungkin juga tlg mardani ali sera jangan fitnah presidenku sprti itu kalau jokowi diberi jalan itu karena beliau orang baik bapak presiden sangat dihargai saya curiga jangan anda mau bilang ini cawapres anda
241,negatif,ya allah apa barangkali sosok seorg jokowi berani sprti itu kalau capres anda sih mungkin agak tlg mardani ali sera jangan fitnah presidenku sprti itu kalau jokowi diberi jalan itu karena beliau bendahidup baik bapak daftarpresidenamerikaserikat sangat dihargai saya curiga jangan anda beranganangan bilang ini cawapres anda
242,positif,dulu sekadar ada pertumbuhan ekonomi tanpa pemerataan namun asal kalian tau di zaman bapak jokowi bukan hanya pertumbuhan ekonomi tapi juga pemerataan pembangunan
243,positif,dulu saja ada kemajuan ekonomi tanpa pemerataan namun asal kalian tau di zaman bapak jokowi bukan hanya kemajuan ekonomi tapi agak pemerataan pembangunan
244,negatif,gaji mah tidak seberapa penting cegah berantas korupsi mau tidak cegah berantas korupsi kolusi nepotisme ini jadi pertanyaan masyarakat sekarang ini baru jokowi ahok sangat dipercaya masyarakat untuk kemauan keberanian berantas korupsi kolusi nepotisme
245,negatif,gaji mah belum seberapa menonjol bertegah berantas korupsi mau belum cegah berantas korupsi kolusi nepotisme ini jadi pertanyaan awam ada ini baru jokowi ahok sangat dipercaya awam untuk keinginan keberanian berantas korupsi kolusi nepotisme
246,negatif,bukan tidak ngerti tidak nyambung tentang pertanyaan ml tapi memang ml tidak nyambung dengan tema debat jadi tidak penting tuk djawab dibahas rakyat itu utama no kestabilan harga pangan ketersediaannya dari petani sndr negara agraris ko sembrang import
247,negatif,bukan tidak ngerti belum nyambung tentang penyelidikan ml tapi cuma ml tidak nyambung dengan tema beranggarlidah jadi tidak penting tuk djawab dibahas rakyat itu primer no kekukuhan harga pangan ketersediaannya dari pekebun sndr negara agraris ko sembrang import
248,positif,mencoblosberamal kenapa demikian karena prabowo sandiuno jika terpilih insyaallah mereka akan menginfakkan gajinya buat kaum dhuafa suara kita tidak siasia kawan mari kita dukung niat mereka
249,positif,mencoblosberamal kenapa demikian karena prabowo sandiuno jika terpilih insyaallah menjadwalkan akan menginfakkan gajinya buat kaum dhuafa suara america tidak siasia berpasukpasuk mari kita dukung dorongan menjadwalkan
250,netral,pilih pemimpin itu sudah jelas banyak pencapaiannya nah ini dia pencapaian ekonomi selama pemerintahan bapak jokowi
251,netral,ambil pemimpin itu pernah jelas banyak pencapaiannya nah ini dia pencapaian ekonomi selama pemerintahan bapak jokowi
252,negatif,kalau dihargai masa sudah satu periode bapak jokowi tidak memberikan jabatan sama loe pikirin itu
253,negatif,kalau dihargai masa sudah satu periode bapak jokowi tidak memberikan jabatan kayak loe pikirin itu
254,netral,berita terbaru naikkan rasio pajak prabowo terkenang orde baru telah ada di
255,netral,berita mutakhir naikkan rasio bergadai prabowo bersangka orde baru pernah ada di
256,positif,aku kasih taujokowi bangunkan spbu pertama setelag tahun di kabupaten puncak jaya papua dengan harga semula ribuliter menjadi liter
257,positif,aku kasih taujokowi bangunkan spbu mulamula setelag tahun di daerah balung berhasil papua dengan harga kembali ribuliter menjadi liter
258,negatif,benar juga sih kan kata bapak aja jelas bapak jokowi dapat penghargaan dimana di luar negeri jangan sampe segitu bapak kalo mau menang kasihan rakyat
259,negatif,benar agak sih kan bercakap bapak aja jelas bapak jokowi ada kelegaan dimana atas luar beradab jangan sampe segitu bapak kalo mau menang azab rakyat
260,netral,pentingnya sisi industri kreatif inovatif di era industri global membuat jokowi tergerak untuk mengubah badan ekonomi kreatif bekraf menjadi sebuah kementerian
261,netral,pentingnya mengapit industri kreatif inovatif di era industri global membuat jokowi alih untuk malih badan ekonomi kreatif bekraf menjadi sebuah kementerian
262,netral,bapak jokowi bangunkan spbu pertama setelag tahun di kabupaten puncak jaya papua dengan harga semula ribuliter menjadi liter
263,netral,bapak jokowi bangunkan spbu mulamula setelag tahun atas daerah puncak jaya guineabaru dengan harga kembali ribuliter berbuah liter
264,positif,bersatu dukung jokowiamin khmaruf amin menterinya aja berprestasi apalagi pemimpinnya bisa dikatakan era jokowi lah dimana sejumlah menterinya banyak meraih penghargaan
265,positif,bersatu dukung jokowiamin khmaruf amin menterinya aja berprestasi apalagi pemimpinnya berupaya dikatakan era jokowi lah dimana sejumlah menterinya banyak meraih kelegaan
266,negatif,kpu di bawah pemerintah rezim berkuasa skarang kenapa salah prabowo memangnya gaji kpu presiden prabowo ya
267,negatif,kpu atas bawah pemerintah rezim berkuasa skarang kenapa cacat prabowo memangnya gaji kpu presiden prabowo ya
268,negatif,denny ini sementara menghinakan dirinya sendiri dihadapan publik merasa hebat tapi sayangnya tolol kelihatan di ilc jadi ayam sayur apalagi mau sok nyentil tentang agama sudah pasti otakmu tidak bakalan sampai den kamu belajar ngaji dulu lah sebelum sok mau nyentil uah
269,negatif,denny ini bagaimana menghinakan dirinya belaka dihadapan publik merasa hebat tapi sayangnya ahmak kelihatan di ilc begini ayam sayur apalagi mau sok nyentil tentang agama sudah pasti otakmu tidak bakalan kedatangan den kamu belajar ngaji dulu lah berasal sok beranganangan nyentil uah
270,positif,presiden jokowi raja salman sepakat tingkatkan kerja sama ekonomi
271,positif,presiden jokowi raja salman sepakat tingkatkan bekerja kayak ekonomi
272,negatif,jokowi naikkan tax ratio drastis bisa guncang ekonomi
273,negatif,jokowi naikkan tax ratio drastis berupaya guncang ekonomi
274,netral,saya pilih jokowi karena saya pingin indonesia maju saya tidak pilih prabowo karena saya tidak ikhlas uang pajak tiap tahun saya bayar untuk para koruptor diksh pensiunan
275,netral,maine ambil jokowi karena saya pingin indonesia kedepan saya tidak ambil prabowo karena maine tidak ikhlas uang pajak masingmasing golongan maine bayar untuk loteng koruptor diksh pensiunan
276,netral,asal tahu saja gaesmenterinya aja berprestasi apalagi pemimpinnya bisa dikatakan era jokowi lah dimana sejumlah menterinya banyak meraih penghargaan
277,netral,asal tahu saja gaesmenterinya aja berprestasi apalagi pemimpinnya berupaya dikatakan era jokowi lah dimana sejumlah menterinya banyak meraih kelegaan
278,negatif,dikritik infrastruktur karena pembiayaan china tapi mencontoh kemandirian china berhasil pasti tidak nyambung juga ya bapak seperti koalisi dengan demokrat tapi mengkritik kegagalan ekonomi karena kesalahan pemimpin sebelumnya
279,negatif,dikritik infrastruktur karena pembiayaan china meskipun mencontoh kemandirian cathay berhasil jelas belum nyambung agak ya bapak seperti gabungan dengan demokrat tapi mengkritik kegagalan ekonomi karena kekeliruan pemimpin sebelumnya
280,positif,dengan mencoblos prabowo sandi anda telah beramal selama tahun karena gaji prabowo sandi disumbang untuk dhuafa anak yatim dll
281,positif,dengan mencoblos prabowo sandi anda pernah beramal selama tahun karena gaji prabowo sandi disumbang untuk dhuafa anak anakyatim dll
282,positif,presiden jokowi raja salman bin abdulaziz alsaud melakukan pertemuan bilateral keduanya sepakat akan meningkatkan kerja sama di bidang ekonomi
283,positif,daftarpresidenamerikaserikat jokowi beraja salman bin abdulaziz alsaud beraksi pertemuan bilateral keduanya sepakat akan meningkatkan kerja kayak atas bidang ekonomi
284,positif,jokowi bangunkan spbu pertama setelag tahun di kabupaten puncak jaya papua dengan harga semula ribuliter menjadi liter tanggal april terus menggandeng ulama pasti
285,positif,jokowi bangunkan spbu pertama setelag tahun atas kabupaten puncak jaya guineabaru dengan harga semula ribuliter menjadi liter bersalin apr terus berjujutjujutan alim pasti
286,positif,asal tahu saja gaesjokowi bangunkan spbu pertama setelag tahun di kabupaten puncak jaya papua dengan harga semula ribuliter menjadi liter
287,positif,asal tahu saja gaesjokowi bangunkan spbu pertama setelag golongan di daerah puncak berhasil guineabaru dengan harga kembali ribuliter menjadi liter
288,negatif,kalau difitnah ulama oposisi div humaspolri ccicpolri diam walau mereka digaji uang negara coba pro jokowi langsung gaspol tolong bapak prabowo setelah terpilih buang semua petinggi polri era tito pedalaman ganti baik
289,negatif,kalau difitnah alim oposisi div humaspolri ccicpolri diam meskipun mereka digaji penukar negara coba pro jokowi betulbetul gaspol tolong bapak prabowo bakda terpilih buang semua petinggi polri era josipbroz pedalaman ganti baik
