,sentimen,tweet
165,netral,ambil benda hidup baik ambil jelas islamnya ambil baju beruban ideologi cuma diberikan atas menjadwalkan berpengalaman individu jokowi ada wakil berpengalaman dibidang ekonomi
166,negatif,berapa sih gaji presiden wakil presiden berapa sih tunjangannya kalau kalian mengatakan tidak akan ambil sepeserpun gaji tunjangan baru hebat itu baru jualan kalau hanya gaji itu namanya jualan basi
167,negatif,gaji bantuan baru berkuasa itu baru jualan basi namanya jualan basi wakil wakil wakil wakil wakil wakil wakil wakil wakil wakil wakil wakil wakil wakil wakil wakil wakil wakil wakil wakil wakil wakil wakil wakil wakil wak
168,positif,mungkin bapak prabowo mengharap ketulusan karyawan untuk tidak menuntut gaji
169,positif,kebersihan buruh untuk tidak menarik gaji barangkali bapak prabowo firasat kebersihan buruh untuk tidak menarik gaji
170,netral,jamu jokowi raja salman sajikan nasi mandhi warta ekonomi
171,netral,herba jokowi beraja salman sajikan nasi mandhi berita ekonomi sajikan nasi mandhi berita ekonomi sajikan nasi mandhi berita ekonomi
172,positif,dulu sekadar ada pertumbuhan ekonomi tanpa pemerataan namun di zaman bapak jokowi bukan hanya pertumbuhan ekonomi tapi juga pemerataan pembangunan
173,positif,baik ambil jelas islamnya pilih baju beruban dulu saja ada kemajuan ekonomi kosong pemerataan dulu atas kala bapak jokowi belum cuma kemajuan ekonomi meskipun agak pemerataan kelembagaan
174,negatif,kami moslem kami menghormati menghargai umat agama laen kami cinta damai karena islam mengajarkan untuk berbuat baik kepada semua manusia tanpa terkecuali kamipun pendukung bhineka tunggal ika
175,negatif,kalangan agama laen kami cinta damai karena islam membaban untuk beraksi baik kepada keseluruhan benda hidup kosong terkecuali kamipun anjuran bhineka seorang diri ika uasdifitnah bengis brutal kalangan agama laen kami moslem kami
176,positif,prabowo sandiuno tidak akan ambil gaji serupiah pun jika terpilih sebagai presiden republik indonesia benar kata alm gus dur orang paling ihlas untuk indonesia adalah prabowo
177,positif,prabowo sandiuno tidak akan ambil gaji serupiah bahkan jika memilih kayak presiden bangsa indonesia benar kata alm gus dur benda hidup paling ihlas untuk indonesia adalah prabowo sandi okbanget prabowo sandi belum terbendung
178,netral,jokowimaruf bicara pengalaman prabowosandi janji tak ambil gaji
179,netral,berbeka pengalaman prabowosandi janji tak ambil gaji berbeka pengalaman prabowosandi janji tak ambil gaji berbeka pengalaman prabowosandi janji tak ambil gaji berbeka pengalaman prabowosandi janji tak ambil gaji berbeka pengalaman prabowo
180,netral,pilih pemimpin itu sudah jelas banyak pencapaiannya nah ini dia pencapaian ekonomi selama pemerintahan jokowi
181,netral,ambil benda hidup baik ambil jelas islamnya ambil baju beruban ambil ketua itu pernah jelas banyak pencapaiannya nah ini dia pencapaian ekonomi selama pemerintahan jokowi dia pencapaian ekonomi selama pemerintahan jokowi jokowi jokowi jokow
182,negatif,tidak perlu suudzon di samping umroh bapak jokowi juga membahas kerja sama di bidang ekonomi dengan pemerintahan arab saudi tidak usah nyinyir bro urus tuh junjunganmu lagi ziarah kubur moga aja tidak nyembah kuburan
183,negatif,ah harus suudzon atas samping umroh bapak jokowi agak melapiki bekerja kayak atas bidang ekonomi dengan pemerintahan arab saudi belum usah nyinyir bro urus tuh junjunganmu lagi naik haji kubur moga aja belum nyembah
184,positif,pemerintah jokowi juga menyebut masa depan ekonomi indonesia di tangan anakanak muda kreatif
185,positif,baik ambil jelas islamnya ambil baju beruban pemerintah jokowi agak memanggil kala depan ekonomi indonesia di tangan anakanak muda kreatif baik ambil benda hidup baik ambil jelas islamnya ambil baju beruban pemerintah jokowi agak memanggil kal
186,positif,keberhasilan tidak hanya dibidang infrastruktur jokowi juga berhasil memperbaiki ekonomi indonesia
187,positif,baik ambil benda hidup baik ambil jelas islamnya pilih baju beruban keberhasilan belum cuma dibidang asas jokowi agak berhasil membarui ekonomi indonesia
188,positif,jokowimaruf pemimpin indonesia beberapa penghargaan dianugerahkan kepadanya menjadi bukti bahwa jokowi adalah sosok pemimpin diakui integritasnya
189,positif,jokowimaruf pemimpin indonesia ambil orang baik pilih jelas islamnya ambil baju beruban beberapa kelegaan dianugerahkan kepadanya berbuah bukti bahwa jokowi adalah sosok ketua diakui integritasnya
190,negatif,mahal banget buat satu beginian untuk hasilkan mau harganya bisa lebih mahal dari satu power plant bisa produksi mau
191,negatif,banget berbuat pertama startian untuk hasilkan berangan angan harganya bisa lebih mahal dari pertama power plant berupaya pengeluaran maupaya pengeluaran maupaya pengeluaran maupaya pengeluaran maupaya pengeluaran maupaya pengeluaran maupayaran maupayaran maupayaran
192,netral,jokowi bahas ekonomi makro mikro ya makanan sehari sandiaga dari dulu itu sih fatal untuk ada et keluarlah ispot sejenis revolusi sok futuristik padahal otaknya antik
193,netral,ya gizi hari sandiaga dari dulu itu sih fatal untuk ada et keluarlah ispot homogen revolusi sok futuristik benar benar otaknya antik benar benar otaknya antik benar benar otaknya antik jokowi bahas ekonomi
194,negatif,prabowosandi sepakat ekonomi indonesia salah arah
195,negatif,ekonomi indonesia cacat arah arah cacat arah prabowosandi sehati ekonomi indonesia cacat arah arah prabowosandi sehati ekonomi indonesia cacat arah arah arah arah arah arah arah arah arah arah arah arah arah arah arah arah arah arah
196,negatif,prabowosandi sepakat ekonomi indonesia salah arah via kedai pena com
197,negatif,ekonomi indonesia cacat arah via kedai kalam com prabowosandi sehati ekonomi indonesia cacat arah via kedai kalam com prabowosandi sehati ekonomi indonesia cacat arah via kedai kalam com prabowosandi sehati ekonomi indone
198,netral,asal tahu saja gaesbeberapa penghargaan dianugerahkan kepadanya menjadi bukti bahwa jokowi adalah sosok pemimpin diakui integritasnya
199,netral,baik ambil jelas islamnya ambil baju beruban baik ambil jelas islamnya ambil baju beruban baik ambil jelas islamnya ambil baju beruban baik ambil jelas islamnya ambil baju beruban baik ambil jelas islamnya ambil baju beruban baik ambil jelas islamny
200,negatif,ketika wanita lain cerewat pada suaminya kamu hanya cerewet sama tukang sayur harganya naik jokowi
201,negatif,berlaku kamu cuma cerewet kayak artisan sayur harganya bangun jokowi sayur harganya bangun jokowi sayur harganya bangun jokowi sayur harganya bangun jokowi sayur harganya bangun jokowi sayur harganya bangun jokowi sayur harganya bangun jokowi sayur harganya
202,negatif,kalau emang prabowo mau seenggaknya prepare untuk persona agamis kaya belajar ngaji gtgt yakin bakal menang tapi ya counter jokowi juga dengan rekrut ma ini buat malah tidak ketebak alurnya wkwkwk asli dah padahal prabowo cuma perlu jadi islami doang aslinya biar menang
203,negatif,prabowo berangan angan seenggaknya prepare untuk bayang bayang agamais kaya belajar ngaji gtgt benar benar bakal larang tapi bahwasanya counter jokowi agak dengan rekrut bay state ini berbuat bahkan belum ketebak alurnya wkwkwk asli dah pad
204,netral,pentingnya sisi industri kreatif inovatif di era industri global membuat jokowi tergerak untuk mengubah badan ekonomi kreatif bekraf menjadi sebuah kementerian
205,netral,baik ambil jelas islamnya ambil baju putih pentingnya mengapit industri global membuat jokowi alih untuk malih badan ekonomi kreatif bekraf menjadi sebuah kementerian kementerian kreatif jokowi alih untuk malih badan ekonomi kreatif be
206,netral,buka por prov jateng ganjar ingin kepala daerah contoh jokowi hargai atlet
207,netral,hargai atlet jokowi kyai maruf rakyat anggaran kinerja jokowi atlet jokowi kyai maruf rakyat anggaran kinerja jokowi atlet jokowi kyai maruf rakyat anggaran kinerja jokowi atlet jokowi kyai maruf rakyat anggaran kiner
208,netral,awal mula mudzakir menjadi guru ngaji jokowi pada ketika itu banyak anakanak orang dewasa meminta diajari membaca al quran secara privat
209,netral,mudzakir berbuah guru ngaji jokowi atas kala itu banyak anakanak benda hidup dewasa makan diajari dengar al al quran secara privat ambil benda hidup baik ambil jelas islamnya pilih baju beruban baik ambil jelas islamnya pilih baju beruban baik ambil
210,netral,khmaruf amin untuk indonesia maju dulu sekadar ada pertumbuhan ekonomi tanpa pemerataan namun di zaman bapak jokowi bukan hanya pertumbuhan ekonomi tapi juga pemerataan pembangunan
211,netral,ke depan ambil benda hidup baik ambil jelas islamnya ambil baju beruban dulu saja ada kemajuan ekonomi kosong pemerataan dulu di kala bapak jokowi belum hanya pertumbuhan ekonomi meskipun juga pemerataan pembangunan pembangunan
212,positif,jokowi mendukung esport di indonesia mobile legend pubg free fire dll prabowo lebih memperdulikan sandang pangan harga turun gua udah punya pilihan skarang
213,positif,jokowi mendukung esport di indonesia mobile legend pubg free fire dll prabowo lebih memperdulikan anduh pangan harga berjatuhan gua udah ada pemilihan skarang
214,netral,vidia amanda april pilih jokowikma pilih pemimpin itu sudah jelas banyak pencapaiannya nah ini dia pencapaian ekonomi selama pemerintahan jokowi
215,netral,kma ambil benda hidup baik ambil jelas islamnya ambil baju beruban ambil ketua itu pernah jelas banyak pencapaiannya nah ini dia kejayaan ekonomi selama pemerintahan jokowikma ambil benda hidup baik ambil jelas islamnya ambil baju beruban ambil
216,negatif,namun adlh antara masyarakat banyak bekerja nyata membayar pajak namun dieksploitasi dirampok hak hartanya dengan sedikit orang menetapkan aturan meraup keuntungan serta ingin selalu mengeksploitasi merampok harta negara bangsa serta menghindari pajak
217,negatif,meraup kebaikan serta berangan angan selalu berakhir menjarah harta keadaan bangsa serta membelakangkan bergadai bergadai bergadai bergadai bergadai bergadai bergadai bergadai bergadai bergadai berga
218,netral,dinikurnia april coblos jokowimaruf pilih pemimpin itu sudah jelas banyak pencapaiannya nah ini dia pencapaian ekonomi selama pemerintahan jokowi
219,netral,dia kejayaan ekonomi selama pemerintahan jokowi dia kejayaan ekonomi selama pemerintahan jokowi jokowi dia kejayaan ekonomi selama pemerintahan jokowi jokowi jokowi jokowi jokowi jokowi jokowi jokowi jo
220,netral,khmaruf amin april pilih jokowikma pemerintah jokowi juga menyebut masa depan ekonomi indonesia di tangan anakanak muda kreatif
221,netral,baik pilih jelas islamnya pilih baju putih pemerintah jokowi agak memanggil kala depan ekonomi indonesia di tangan anakanak awal kreatif baik pilih jokowikma pilih benda hidup baik pilih jelas islamnya pilih baju puti
222,negatif,tidak ngaruh jokowi mau kutub utara juga rakyat taunya barang harga murah berobat gampang percuma mau kemana aja kalau hutang negara malah nambah
223,negatif,a jokowi berangan angan kutub utara agak awam taunya barang harga banyak berobat ampang cuma cuma berangan angan kemana aja kalau berutang keadaan nambahkan nambah
224,netral,terpilih jadi presidenwapres prabowosandi berjanji akan berikan gajinya bagi kaum miskin
225,netral,berikan gajinya bagi kaum miskin
226,netral,demokrat minta prabowo hargai kontribusi presiden sebelumnya
227,netral,demokrat bermohon prabowo hargai bantuan daftar presiden amerika serikat sebelumnya
228,positif,jokowikma pemimpin optimis beberapa penghargaan dianugerahkan kepadanya menjadi bukti bahwa jokowi adalah sosok pemimpin diakui integritasnya
229,positif,ketua optimis pilih benda hidup baik ambil jelas islamnya ambil baju beruban beberapa penghargaan dianugerahkan kepadanya berbuah bukti bahwa jokowi adalah sosok pemimpin diakui integritasnya
230,positif,madura prabowo harga mati
231,positif,madura prabowo harga berakhir
232,positif,prabowo harga mati titik
233,positif,harga berakhir bintik
234,netral,saat jokowi masih menjadi pengusaha mebel di solo mudzakir guru ngaji bapak jokowi pernah mendapat oleholeh dari muridnya sepulang dari jerman yaitu korek api zippo
235,netral,jokowi jemah beroleh oleholeh dari muridnya sepulang dari jerman yaitu benar api zippo pilih orang baik ambil baju beruban api zippo pilih orang baik ambil baju beruban api zippo pilih orang baik ambil baju beruban api zippo pilih
236,netral,berbagai pencapaian telah berhasil tercapai khususnya pertumbuhan ekonomi di era pemerintahan jokowi jk sangat jauh meningkat
237,netral,baik ambil jelas islamnya ambil baju beruban berbagai kejayaan pernah berhasil berjaya khususnya pertumbuhan ekonomi atas era pemerintahan jokowi jk sangat jauh bangkit berbagai kejayaan pernah berhasil berjaya khususny
238,netral,saya hargai sikap anda bangtp lgsg unfol tanpa saya tau mslah sblm ini rasanya aneh juga banglagian buat tweet mention brsangkutan juga kan pasti punya tujuan baik juga buat mengingatkan apa tidak malah kontraproduktif kalau lgsg diunfol
239,netral,agak banglagian berbuat tweet mention brsangkutan agak kan pasti punya punya tujuan baik agak berbuat belajar apa belum malah kontraproduktif kalau lgsg diunfol tanpa saya tau mslah sblm ini rasanya aneh agak banglagian berbuat tweet mention br
240,negatif,ya allah apa mungkin sosok seorg jokowi berani sprti itu kalau capres anda sih mungkin juga tlg mardani ali sera jangan fitnah presidenku sprti itu kalau jokowi diberi jalan itu karena beliau orang baik bapak presiden sangat dihargai saya curiga jangan anda mau bilang ini cawapres anda
241,negatif,mau bilang ini cawapres anda mau bilang ini cawapres anda mau bilang ini cawapres anda mau bilang ini cawapres anda mau bilang ini cawapres anda mau bilang ini cawapres anda mau bilang ini cawapres anda mau bilang ini cawapres anda mau bilang ini cawapres anda mau bilang
242,positif,dulu sekadar ada pertumbuhan ekonomi tanpa pemerataan namun asal kalian tau di zaman bapak jokowi bukan hanya pertumbuhan ekonomi tapi juga pemerataan pembangunan
243,positif,dulu sekadar ada kemajuan ekonomi kosong pemerataan dulu asal kalian tau atas zaman bapak jokowi belum hanya kemajuan ekonomi meskipun agak pemerataan kelembagaan
244,negatif,gaji mah tidak seberapa penting cegah berantas korupsi mau tidak cegah berantas korupsi kolusi nepotisme ini jadi pertanyaan masyarakat sekarang ini baru jokowi ahok sangat dipercaya masyarakat untuk kemauan keberanian berantas korupsi kolusi nepotisme
245,negatif,berantas korupsi berangan angan belum cegah berantas korupsi kolusi nepotisme ini jadi pertanyaan awam ada ini baru jokowi ahok sangat dipercaya awam untuk keinginan keberanian berantas korupsi kolusi nepotisme ini jadi pertanya
246,negatif,bukan tidak ngerti tidak nyambung tentang pertanyaan ml tapi memang ml tidak nyambung dengan tema debat jadi tidak penting tuk djawab dibahas rakyat itu utama no kestabilan harga pangan ketersediaannya dari petani sndr negara agraris ko sembrang import
